uid,total
2BrPdTe-1,"[[1.1236883416675858, 0.0, 0.0], [0.0, 0.9047155452786809, 0.0], [0.0, 0.0, -0.23657200643706275]]"
2BrPtTe-1,"[[1.2118677606566648, 0.0, 0.0], [0.0, 0.8463989730346749, 0.0], [0.0, 0.0, -0.17263072694617473]]"
2BrRhS-1,"[[2.1951410495628156, 0.0, 0.0], [0.0, 0.862548769524793, 0.0], [0.0, 0.0, -0.2692177243336108]]"
2BrRhS-2,"[[0.7180031682670175, 0.0, 0.0], [0.0, 0.6239725120169963, 0.0], [0.0, 0.0, -0.4329736338409396]]"
2BrRhSe-1,"[[0.717504074764202, 0.0, 0.0], [0.0, 0.6392872259102368, 0.0], [0.0, 0.0, -0.42365864979420714]]"
2BrRhSe-2,"[[2.081383317462285, 0.0, 0.0], [0.0, 0.9489506102455482, 0.0], [0.0, 0.0, -0.17457388223217687]]"
2BrRhTe-1,"[[0.7315081835960254, 0.0, 0.0], [0.0, 0.6613393400060399, 0.0], [0.0, 0.0, -0.40450377817442584]]"
2BrRhTe-2,"[[2.393936526308616, 0.0, 0.0], [0.0, 0.9774492273823412, 0.0], [0.0, 0.0, -0.2410881076020265]]"
2BrSSc-1,"[[0.4775553321989811, 0.0, 0.0], [0.0, 0.4629966120280561, 0.0], [0.0, 0.0, -0.3196644865854368]]"
2BrSTi-1,"[[0.7267272090265723, 0.0, 0.0], [0.0, 0.9153998352122699, 0.0], [0.0, 0.0, -0.3142582613977364]]"
2BrSY-1,"[[0.3873898263387294, 0.0, 0.0], [0.0, 0.35276119172383086, 0.0], [0.0, 0.0, -0.31605286924848786]]"
2BrSY-2,"[[0.4638929889859073, 0.0, 0.0], [0.0, 0.4638929889859073, 0.0], [0.0, 0.0, -0.23732143627256383]]"
2BrSZr-1,"[[0.5200903281128425, 0.0, 0.0], [0.0, 2.0930678011602883, 0.0], [0.0, 0.0, -0.3106911408763798]]"
2BrScSe-1,"[[0.5685537120494426, 0.0, 0.0], [0.0, 0.5140161804006493, 0.0], [0.0, 0.0, -0.3196644865854368]]"
2BrScTe-1,"[[0.7114697818743277, 0.0, 0.0], [0.0, 0.6513749439130432, 0.0], [0.0, 0.0, -0.31785492362616824]]"
2BrSeTi-1,"[[0.7336786556770879, 0.0, 0.0], [0.0, 1.3859099947860969, 0.0], [0.0, 0.0, -0.3142582613977364]]"
2BrSeZr-1,"[[0.9916690073799486, 0.0, 0.0], [0.0, 2.321989678389532, 0.0], [0.0, 0.0, -0.3053948010664313]]"
2BrTeZr-1,"[[1.0712190183999746, 0.0, 0.0], [0.0, 1.599937628255143, 0.0], [0.0, 0.0, -0.3018994543766101]]"
2CIY-1,"[[1.5688116553793403, 0.0, 0.0], [0.0, 1.5102768444173549, 0.0], [0.0, 0.0, -0.18508681872492605]]"
2CaClF-1,"[[0.04883008652835004, 0.0, 0.0], [0.0, 0.04883008652835004, 0.0], [0.0, 0.0, -0.4122890349810886]]"
2CaClH-1,"[[0.15320490008428433, 0.0, 0.0], [0.0, 0.15320490008428433, 0.0], [0.0, 0.0, -0.37675070960209955]]"
2CaClI-1,"[[0.03941411917613713, 0.0, 0.0], [0.0, 0.03622954408629453, 0.0], [0.0, 0.0, -0.453457336521869]]"
2CaClI-2,"[[0.12090281761452719, 0.0, 0.0], [0.0, 0.11293997608408006, 0.0], [0.0, 0.0, -0.39469495385889053]]"
2CaFI-1,"[[0.229169702539101, 0.0, 0.0], [0.0, 0.229169702539101, 0.0], [0.0, 0.0, -0.30627305107635305]]"
2CaHI-1,"[[0.3334472744967504, 0.0, 0.0], [0.0, 0.3334472744967504, 0.0], [0.0, 0.0, -0.27818938478745336]]"
2ClCoO-1,"[[1.4528440272961625, 0.0, 0.0], [0.0, 0.7605732539443941, 0.0], [0.0, 0.0, -0.2749054789185309]]"
2ClCoS-1,"[[3.016950230768529, 0.0, 0.0], [0.0, 0.899382705533265, 0.0], [0.0, 0.0, 0.028164419424469872]]"
2ClCoSe-1,"[[2.5584241464996356, 0.0, 0.0], [0.0, 1.0100029741270597, 0.0], [0.0, 0.0, -0.2588484011482149]]"
2ClCoTe-1,"[[2.2319662982017783, 0.0, 0.0], [0.0, 1.0860393312680392, 0.0], [0.0, 0.0, -0.27164621797877153]]"
2ClCrO-1,"[[0.6624745037503097, 0.0, 0.0], [0.0, 0.5062343596121259, 0.0], [0.0, 0.0, 0.04688519083771014]]"
2ClCrS-1,"[[1.0726909550128685, 0.0, 0.0], [0.0, 0.6238692683503023, 0.0], [0.0, 0.0, -0.02090709936167361]]"
2ClCrSe-1,"[[0.5425764762605296, 0.0, 0.0], [0.0, 0.5435714239623655, 0.0], [0.0, 0.0, -0.46470587995722945]]"
2ClCrSe-2,"[[1.4325042988610275, 0.0, 0.0], [0.0, 0.6719130124415871, 0.0], [0.0, 0.0, -0.03715731879875755]]"
2ClCrTe-1,"[[2.090349770756172, 0.0, 0.0], [0.0, 0.784759894664005, 0.0], [0.0, 0.0, -0.04527520902093701]]"
2ClCuF-1,"[[0.16345955176999016, 0.0, 0.0], [0.0, 0.37675939540487985, 0.0], [0.0, 0.0, -0.6270879970298935]]"
2ClFMn-1,"[[-0.05158703422139897, 0.0, 0.0], [0.0, -0.054531414868180264, 0.0], [0.0, 0.0, -0.619788758288394]]"
2ClFMn-2,"[[-0.06449273417528721, 0.0, 0.0], [0.0, -0.04866248120408232, 0.0], [0.0, 0.0, -0.562249437179612]]"
2ClFPb-1,"[[0.01703333929878037, 0.0, 0.0], [0.0, 0.049992856920142645, 0.0], [0.0, 0.0, -0.5157001606532142]]"
2ClFSn-1,"[[0.20763436738896152, 0.0, 0.0], [0.0, 0.0441476208787228, 0.0], [0.0, 0.0, -0.46597389394386496]]"
2ClFSr-1,"[[0.018284308426530838, 0.0, 0.0], [0.0, 0.018284308426530838, 0.0], [0.0, 0.0, -0.4156687756324692]]"
2ClFZn-1,"[[-0.04672366333269562, 0.0, 0.0], [0.0, -0.10127481841050648, 0.0], [0.0, 0.0, -0.5702477199975919]]"
2ClFeO-1,"[[1.2528772925637603, 0.0, 0.0], [0.0, 1.2989403630107246, 0.0], [0.0, 0.0, -0.22475374025976358]]"
2ClGaO-1,"[[0.15289959639374748, 0.0, 0.0], [0.0, 0.2506639194632435, 0.0], [0.0, 0.0, -0.35753547975787864]]"
2ClGaS-1,"[[0.30276370847298173, 0.0, 0.0], [0.0, 0.25139485004010426, 0.0], [0.0, 0.0, -0.36653154442041347]]"
2ClGaS-2,"[[0.23095955574856905, 0.0, 0.0], [0.0, 0.22401481137286405, 0.0], [0.0, 0.0, -0.4596705252091263]]"
2ClGaSe-1,"[[0.3949767195545643, 0.0, 0.0], [0.0, 0.3308194664958368, 0.0], [0.0, 0.0, -0.36653154442041347]]"
2ClGaSe-2,"[[0.33705972632052456, 0.0, 0.0], [0.0, 0.31407799177921286, 0.0], [0.0, 0.0, -0.4089353929735008]]"
2ClGaTe-1,"[[0.5156089492344803, 0.0, 0.0], [0.0, 0.41614103116832896, 0.0], [0.0, 0.0, -0.36051351073141397]]"
2ClGaY-1,"[[1.04493154614916, 0.0, 0.0], [0.0, 1.044618145823885, 0.0], [0.0, 0.0, -0.21395878975744578]]"
2ClHSc-1,"[[1.026410680578774, 0.0, 0.0], [0.0, 1.026410680578774, 0.0], [0.0, 0.0, -0.2975694635544747]]"
2ClHSr-1,"[[0.12515582958053018, 0.0, 0.0], [0.0, 0.12515582958053018, 0.0], [0.0, 0.0, -0.3809066693732573]]"
2ClHfN-1,"[[0.47741068790725155, 0.0, 0.0], [0.0, 0.47741068790725155, 0.0], [0.0, 0.0, -0.28903688100472424]]"
2ClHfN-2,"[[0.4164740791002208, 0.0, 0.0], [0.0, 0.43264866001310676, 0.0], [0.0, 0.0, -0.36051351073141397]]"
2ClHfS-1,"[[0.6669857183296606, 0.0, 0.0], [0.0, 1.8789983387428757, 0.0], [0.0, 0.0, -0.37161106994968846]]"
2ClHfSe-1,"[[0.8669958131106479, 0.0, 0.0], [0.0, 1.5155957002684517, 0.0], [0.0, 0.0, -0.36653154442041347]]"
2ClHfTe-1,"[[1.0925101116839822, 0.0, 0.0], [0.0, 1.4392221320718663, 0.0], [0.0, 0.0, -0.3565473235138126]]"
2ClIIn-1,"[[0.028571252692537637, 0.0, 0.0], [0.0, 0.09236969962912069, 0.0], [0.0, 0.0, -0.4736607226101559]]"
2ClIMg-1,"[[-0.10017949757290372, 0.0, 0.0], [0.0, -0.04672366333269562, 0.0], [0.0, 0.0, -0.5272435506827877]]"
2ClIMn-1,"[[0.13576851456782227, 0.0, 0.0], [0.0, 0.11793383503964149, 0.0], [0.0, 0.0, -0.37059040089728107]]"
2ClIMn-2,"[[0.01911629044707278, 0.0, 0.0], [0.0, 0.10687054447865389, 0.0], [0.0, 0.0, -0.5058454059815573]]"
2ClIMn-3,"[[0.15503222879097026, 0.0, 0.0], [0.0, 0.10174707394636621, 0.0], [0.0, 0.0, -0.4282911681913124]]"
2ClISr-1,"[[0.2496874278053015, 0.0, 0.0], [0.0, 0.2496874278053015, 0.0], [0.0, 0.0, -0.27736607746618774]]"
2ClIZr-1,"[[0.7169210731667611, 0.0, 0.0], [0.0, 0.9477767084647384, 0.0], [0.0, 0.0, -0.39147396642280585]]"
2ClInO-1,"[[0.1863912156954932, 0.0, 0.0], [0.0, 0.2648178230095365, 0.0], [0.0, 0.0, -0.34008379993014975]]"
2ClInS-1,"[[0.47363292687384106, 0.0, 0.0], [0.0, 0.41077723337720984, 0.0], [0.0, 0.0, -0.3467874862246563]]"
2ClInS-2,"[[0.3226327116922234, 0.0, 0.0], [0.0, 0.26951294421791633, 0.0], [0.0, 0.0, -0.3535962737769304]]"
2ClInS-3,"[[0.3098430047160705, 0.0, 0.0], [0.0, 0.28397928423847985, 0.0], [0.0, 0.0, -0.4621809049267259]]"
2ClInSe-1,"[[0.4089180208467798, 0.0, 0.0], [0.0, 0.34869419026554116, 0.0], [0.0, 0.0, -0.3585258894959005]]"
2ClInSe-2,"[[0.36754227352057667, 0.0, 0.0], [0.0, 0.30578115125498223, 0.0], [0.0, 0.0, -0.41005039867429227]]"
2ClInSe-3,"[[0.5861370252307931, 0.0, 0.0], [0.0, 0.519171463821659, 0.0], [0.0, 0.0, -0.34582345812203946]]"
2ClInTe-1,"[[0.5145477526602861, 0.0, 0.0], [0.0, 0.42586014507784037, 0.0], [0.0, 0.0, -0.35066514128785814]]"
2ClIrS-1,"[[1.657199318524401, 0.0, 0.0], [0.0, 0.6660497384805159, 0.0], [0.0, 0.0, -0.33818731446273875]]"
2ClIrS-2,"[[0.5962671263955154, 0.0, 0.0], [0.0, 0.5140161804006493, 0.0], [0.0, 0.0, -0.48017200622428124]]"
2ClIrSe-1,"[[2.2322996652077514, 0.0, 0.0], [0.0, 0.7564078725489581, 0.0], [0.0, 0.0, -0.33254704711004607]]"
2ClIrSe-2,"[[0.5942820288118061, 0.0, 0.0], [0.0, 0.5284024379536174, 0.0], [0.0, 0.0, -0.46597389394386496]]"
2ClIrTe-1,"[[2.4805243366694314, 0.0, 0.0], [0.0, 0.7784406835712327, 0.0], [0.0, 0.0, 1.0709977969934237]]"
2ClIrTe-2,"[[0.6137361412618713, 0.0, 0.0], [0.0, 0.5492485568540559, 0.0], [0.0, 0.0, -0.4353339357479107]]"
2ClMnS-1,"[[1.7795026966074605, 0.0, 0.0], [0.0, 1.1244716189194877, 0.0], [0.0, 0.0, 0.13161866434912553]]"
2ClMnSe-1,"[[1.4649810920100605, 0.0, 0.0], [0.0, 1.2317753239750946, 0.0], [0.0, 0.0, -0.2588484011482149]]"
2ClMnTe-1,"[[1.5836974159837314, 0.0, 0.0], [0.0, 1.6698094834789912, 0.0], [0.0, 0.0, -0.2831622767004755]]"
2ClNTi-1,"[[0.681874122128647, 0.0, 0.0], [0.0, 0.7416242575038121, 0.0], [0.0, 0.0, -0.34969247686806354]]"
2ClNZr-1,"[[0.5472823079633032, 0.0, 0.0], [0.0, 0.5472823079633032, 0.0], [0.0, 0.0, -0.27572413039921095]]"
2ClNZr-2,"[[0.4841574243653807, 0.0, 0.0], [0.0, 0.5021538928713607, 0.0], [0.0, 0.0, -0.34198860334288755]]"
2ClNiS-1,"[[0.6414741105040995, 0.0, 0.0], [0.0, 0.8194123112093251, 0.0], [0.0, 0.0, 0.2511513431753546]]"
2ClNiSe-1,"[[1.0731682622651015, 0.0, 0.0], [0.0, 0.8422346863472396, 0.0], [0.0, 0.0, -0.11182050608167508]]"
2ClNiTe-1,"[[1.3135086740460733, 0.0, 0.0], [0.0, 1.102879434869378, 0.0], [0.0, 0.0, 0.05499586152914153]]"
2ClORh-1,"[[1.8989170622612375, 0.0, 0.0], [0.0, 0.677241845946654, 0.0], [0.0, 0.0, -0.33818731446273875]]"
2ClOSc-1,"[[0.15956719323362029, 0.0, 0.0], [0.0, 0.2557547866430442, 0.0], [0.0, 0.0, -0.36754270781527576]]"
2ClOTl-1,"[[0.436162647040756, 0.0, 0.0], [0.0, 0.4590907896005864, 0.0], [0.0, 0.0, -0.3053948010664313]]"
2ClOV-1,"[[1.6785274836507977, 0.0, 0.0], [0.0, 1.1783725412100003, 0.0], [0.0, 0.0, -0.28232949699773785]]"
2ClOY-1,"[[0.26030994579492, 0.0, 0.0], [0.0, 0.26030994579492, 0.0], [0.0, 0.0, -0.30715308072277]]"
2ClPSi-1,"[[0.4194600727860702, 0.0, 0.0], [0.0, 0.4104397862103466, 0.0], [0.0, 0.0, -0.44977164694490596]]"
2ClPdS-1,"[[0.3639878297484914, 0.0, 0.0], [0.0, 0.7298934039632378, 0.0], [0.0, 0.0, -0.26760624017703144]]"
2ClPdSe-1,"[[0.31470969295517376, 0.0, 0.0], [0.0, 0.7743709598499167, 0.0], [0.0, 0.0, -0.21253952548158497]]"
2ClPdTe-1,"[[1.1675240924202095, 0.0, 0.0], [0.0, 0.9210098014970344, 0.0], [0.0, 0.0, -0.24718356881172862]]"
2ClPtTe-1,"[[1.0199466816788423, 0.0, 0.0], [0.0, 0.7797407511767406, 0.0], [0.0, 0.0, -0.27572413039921095]]"
2ClRhS-1,"[[0.6445370577784073, 0.0, 0.0], [0.0, 0.534914104429867, 0.0], [0.0, 0.0, -0.46470587995722945]]"
2ClRhS-2,"[[2.3669102143640823, 0.0, 0.0], [0.0, 0.7942788657214, 0.0], [0.0, 0.0, -0.31785492362616824]]"
2ClRhS-3,"[[1.265831566255261, 0.0, 0.0], [0.0, 1.6968018145313362, 0.0], [0.0, 0.0, -0.33441900898204685]]"
2ClRhSe-1,"[[0.6521496054016529, 0.0, 0.0], [0.0, 0.5470358997400103, 0.0], [0.0, 0.0, -0.4509967379742122]]"
2ClRhSe-2,"[[3.3318457992369512, 0.0, 0.0], [0.0, 0.8948143290833007, 0.0], [0.0, 0.0, -0.1337126609158051]]"
2ClRhTe-1,"[[0.6776981814745107, 0.0, 0.0], [0.0, 0.5633624094866074, 0.0], [0.0, 0.0, -0.42481215507233894]]"
2ClRhTe-2,"[[2.319888542104044, 0.0, 0.0], [0.0, 0.8817269353764179, 0.0], [0.0, 0.0, 0.28375338333252653]]"
2ClSSb-1,"[[0.41830129131974547, 0.0, 0.0], [0.0, 0.4192947217534605, 0.0], [0.0, 0.0, -0.4698003017969178]]"
2ClSSc-1,"[[0.4607475418441969, 0.0, 0.0], [0.0, 0.3949767195545643, 0.0], [0.0, 0.0, -0.37059040089728107]]"
2ClSTi-1,"[[0.5714759036819438, 0.0, 0.0], [0.0, 0.6542728270977105, 0.0], [0.0, 0.0, -0.36351210364663455]]"
2ClSY-1,"[[0.2940250940953227, 0.0, 0.0], [0.0, 0.3705130895985926, 0.0], [0.0, 0.0, -0.36653154442041347]]"
2ClSY-2,"[[0.19368102954128152, 0.0, 0.0], [0.0, 0.1917303933628563, 0.0], [0.0, 0.0, -0.5114492834995558]]"
2ClSZr-1,"[[0.5359267413955693, 0.0, 0.0], [0.0, 1.275932975821708, 0.0], [0.0, 0.0, -0.35753547975787864]]"
2ClScSe-1,"[[0.5563025007672873, 0.0, 0.0], [0.0, 0.46434048462766725, 0.0], [0.0, 0.0, -0.368556230986828]]"
2ClScSe-2,"[[0.3839947894417328, 0.0, 0.0], [0.0, 0.38021124171160603, 0.0], [0.0, 0.0, -0.48017200622428124]]"
2ClScTe-1,"[[0.708845638048179, 0.0, 0.0], [0.0, 0.6363875858131566, 0.0], [0.0, 0.0, -0.3625102704874893]]"
2ClSeTi-1,"[[1.1897429002415698, 0.0, 0.0], [0.0, 2.198426134819427, 0.0], [0.0, 0.0, -0.36051351073141397]]"
2ClSeZr-1,"[[0.9962489145691321, 0.0, 0.0], [0.0, 1.6358756413519506, 0.0], [0.0, 0.0, -0.35066514128785814]]"
2ClTeV-1,"[[1.1482940974347458, 0.0, 0.0], [0.0, 1.1144441724452545, 0.0], [0.0, 0.0, -0.27901425584626094]]"
2ClTeZr-1,"[[1.072029200827922, 0.0, 0.0], [0.0, 1.4327609077429144, 0.0], [0.0, 0.0, -0.30627305107635305]]"
2CoFI-1,"[[0.2629254693318316, 0.0, 0.0], [0.0, 0.4043204672217307, 0.0], [0.0, 0.0, -0.3036436112666679]]"
2CoFO-1,"[[1.9771700986933476, 0.0, 0.0], [0.0, 0.5928426831311002, 0.0], [0.0, 0.0, -0.4122890349810886]]"
2CoFS-1,"[[3.3064936513801615, 0.0, 0.0], [0.0, 0.791971201020768, 0.0], [0.0, 0.0, -0.37059040089728107]]"
2CoIS-1,"[[1.9261623108500554, 0.0, 0.0], [0.0, 1.180097188980094, 0.0], [0.0, 0.0, -0.12320502379929942]]"
2CoISe-1,"[[2.8997718193347444, 0.0, 0.0], [0.0, 1.216086692421913, 0.0], [0.0, 0.0, -0.1752235375244543]]"
2CoITe-1,"[[2.037753092058381, 0.0, 0.0], [0.0, 1.277540455117431, 0.0], [0.0, 0.0, -0.19314197048118256]]"
2CoKP-1,"[[1.5654227574316986, 0.0, 0.0], [0.0, 1.5654227574316986, 0.0], [0.0, 0.0, 0.47026344696507844]]"
2CoNNa-1,"[[1.743932878082531, 0.0, 0.0], [0.0, 0.7697464671794535, 0.0], [0.0, 0.0, -0.28399665636520083]]"
2CoNaP-1,"[[1.2235738110546874, 0.0, 0.0], [0.0, 1.2235738110546874, 0.0], [0.0, 0.0, 0.04139268515822508]]"
2CoSiSr-1,"[[1.1962591105053757, 0.0, 0.0], [0.0, 1.1962591105053757, 0.0], [0.0, 0.0, 0.08529057823006501]]"
2CrFO-1,"[[0.3344537511509309, 0.0, 0.0], [0.0, 0.594613509160098, 0.0], [0.0, 0.0, 0.0008677215312269133]]"
2CrFS-1,"[[1.05872962075172, 0.0, 0.0], [0.0, 0.5186455243303115, 0.0], [0.0, 0.0, -0.06398920428479041]]"
2CrIS-1,"[[1.0608866230046623, 0.0, 0.0], [0.0, 0.8142475957319202, 0.0], [0.0, 0.0, 0.027757204690553483]]"
2CrISe-1,"[[1.379939722801916, 0.0, 0.0], [0.0, 0.8193464840804529, 0.0], [0.0, 0.0, 0.008174184006426355]]"
2CrITe-1,"[[1.7149246206617088, 0.0, 0.0], [0.0, 0.9445320209919811, 0.0], [0.0, 0.0, 0.001300933020418072]]"
2CrSSe-1,"[[1.5643109099606027, 0.0, 0.0], [0.0, 1.5846703844643488, 0.0], [0.0, 0.0, -0.029653123769906618]]"
2CsMgP-1,"[[0.7337588355872027, 0.0, 0.0], [0.0, 0.734319680859007, 0.0], [0.0, 0.0, -0.10017949757290372]]"
2CsNaSe-1,"[[0.32118402730231416, 0.0, 0.0], [0.0, 0.32159843046534387, 0.0], [0.0, 0.0, -0.2620126736665692]]"
2CsNaTe-1,"[[0.3565994357249708, 0.0, 0.0], [0.0, 0.35621713421973517, 0.0], [0.0, 0.0, -0.2557070168773237]]"
2CsPZn-1,"[[1.874945436085532, 0.0, 0.0], [0.0, 1.9214211367362475, 0.0], [0.0, 0.0, -0.018634490921455603]]"
2CuFI-1,"[[0.7603470785299064, 0.0, 0.0], [0.0, 0.8051609015994341, 0.0], [0.0, 0.0, -0.20690839982341983]]"
2CuKS-1,"[[0.4861469968065727, 0.0, 0.0], [0.0, 0.03261876085071993, 0.0], [0.0, 0.0, -0.384049948343599]]"
2CuKSe-1,"[[0.08206693428511301, 0.0, 0.0], [0.0, 0.5225746326911768, 0.0], [0.0, 0.0, -0.3535962737769304]]"
2CuLiSe-1,"[[0.6072405038317427, 0.0, 0.0], [0.0, 0.607025878434786, 0.0], [0.0, 0.0, -0.31515463835558755]]"
2CuSTl-1,"[[0.8140477209955995, 0.0, 0.0], [0.0, 0.5352941200427705, 0.0], [0.0, 0.0, -0.3655227298392684]]"
2CuSTl-2,"[[0.7726883546821415, 0.0, 0.0], [0.0, 0.7753919716966119, 0.0], [0.0, 0.0, -0.4473317838878068]]"
2FGaO-1,"[[0.027757204690553483, 0.0, 0.0], [0.0, 0.012415374762432893, 0.0], [0.0, 0.0, -0.5376020021010439]]"
2FGaS-1,"[[0.2496874278053015, 0.0, 0.0], [0.0, 0.15198239545747402, 0.0], [0.0, 0.0, -0.5003129173815962]]"
2FGaSe-1,"[[0.36361197989214433, 0.0, 0.0], [0.0, 0.22349594096239453, 0.0], [0.0, 0.0, -0.47108329972234525]]"
2FGaTe-1,"[[0.5141491344754374, 0.0, 0.0], [0.0, 0.3111178426625057, 0.0], [0.0, 0.0, -0.42136079003192767]]"
2FHSc-1,"[[0.9191827290425006, 0.0, 0.0], [0.0, 0.9191827290425006, 0.0], [0.0, 0.0, -0.4353339357479107]]"
2FHfN-1,"[[0.39128804859529753, 0.0, 0.0], [0.0, 0.26857797188284327, 0.0], [0.0, 0.0, -0.5228787452803376]]"
2FHfN-2,"[[0.3356584522893015, 0.0, 0.0], [0.0, 0.3356584522893015, 0.0], [0.0, 0.0, -0.43415218132648237]]"
2FHfS-1,"[[0.9711366294768061, 0.0, 0.0], [0.0, 0.5521813388393357, 0.0], [0.0, 0.0, -0.4775557664936801]]"
2FISr-1,"[[0.216429830876251, 0.0, 0.0], [0.0, 0.216429830876251, 0.0], [0.0, 0.0, -0.30715308072277]]"
2FInO-1,"[[0.10924096858820327, 0.0, 0.0], [0.0, 0.08635983067474821, 0.0], [0.0, 0.0, -0.5100415205751654]]"
2FInS-1,"[[0.4383841070347141, 0.0, 0.0], [0.0, 0.36153897126927903, 0.0], [0.0, 0.0, -0.4814860601221125]]"
2FInSe-2,"[[0.2631624649622167, 0.0, 0.0], [0.0, 0.2612628687924935, 0.0], [0.0, 0.0, -0.4989407377822485]]"
2FInTe-1,"[[0.534914104429867, 0.0, 0.0], [0.0, 0.33945144130644067, 0.0], [0.0, 0.0, -0.40230481407448765]]"
2FIrS-1,"[[1.6292362545083663, 0.0, 0.0], [0.0, 0.5671440451956572, 0.0], [0.0, 0.0, -0.4736607226101559]]"
2FIrS-2,"[[0.5718252490408291, 0.0, 0.0], [0.0, 0.32592595577146616, 0.0], [0.0, 0.0, -0.543633966870957]]"
2FIrSe-1,"[[0.5749567757645068, 0.0, 0.0], [0.0, 0.34498141392725795, 0.0], [0.0, 0.0, -0.5171264163912462]]"
2FNSi-1,"[[-0.09636748391576232, 0.0, 0.0], [0.0, -0.07314329105030767, 0.0], [0.0, 0.0, -0.6038006529042637]]"
2FNTi-1,"[[0.6790643181213126, 0.0, 0.0], [0.0, 0.5443161417474273, 0.0], [0.0, 0.0, -0.5214335044061567]]"
2FNZr-1,"[[0.41780372263988097, 0.0, 0.0], [0.0, 0.41780372263988097, 0.0], [0.0, 0.0, -0.4190750243243807]]"
2FNiS-1,"[[1.028977705208778, 0.0, 0.0], [0.0, 0.8187535904977168, 0.0], [0.0, 0.0, 0.05307844348341968]]"
2FNiSe-1,"[[1.017992737766433, 0.0, 0.0], [0.0, 0.8785792380622192, 0.0], [0.0, 0.0, -0.32239304727950685]]"
2FORh-1,"[[2.1490958910679727, 0.0, 0.0], [0.0, 0.5385737338068557, 0.0], [0.0, 0.0, -0.4934949675951279]]"
2FOSc-1,"[[0.09061070782840665, 0.0, 0.0], [0.0, 0.045322978786657475, 0.0], [0.0, 0.0, -0.543633966870957]]"
2FOTl-1,"[[0.46834733041215726, 0.0, 0.0], [0.0, 0.392169149489736, 0.0], [0.0, 0.0, -0.4621809049267259]]"
2FOY-1,"[[0.10209052551183669, 0.0, 0.0], [0.0, 0.10209052551183669, 0.0], [0.0, 0.0, -0.4509967379742122]]"
2FPdS-1,"[[0.8715145587083819, 0.0, 0.0], [0.0, 0.7185016888672743, 0.0], [0.0, 0.0, -0.3214816209598861]]"
2FPdSe-1,"[[0.9451730461739001, 0.0, 0.0], [0.0, 0.7798849631926441, 0.0], [0.0, 0.0, -0.341035157335565]]"
2FPtSe-1,"[[0.9463048549934749, 0.0, 0.0], [0.0, 0.6541765418779605, 0.0], [0.0, 0.0, -0.3316140833099998]]"
2FRhS-1,"[[0.5985716634821411, 0.0, 0.0], [0.0, 0.325720858019412, 0.0], [0.0, 0.0, -0.530177984021837]]"
2FRhS-2,"[[3.1994040903451846, 0.0, 0.0], [0.0, 0.6769678142947585, 0.0], [0.0, 0.0, -0.44855000202712486]]"
2FRhS-3,"[[1.2570783059665684, 0.0, 0.0], [0.0, 1.3378185287717013, 0.0], [0.0, 0.0, -0.4424927980943421]]"
2FRhSe-1,"[[0.6144753660903953, 0.0, 0.0], [0.0, 0.3461573022320083, 0.0], [0.0, 0.0, -0.5030703519267851]]"
2FRhSe-2,"[[0.610766594773271, 0.0, 0.0], [0.0, 0.6115108871266564, 0.0], [0.0, 0.0, -0.5346171485515817]]"
2FRhSe-3,"[[2.7426717247212795, 0.0, 0.0], [0.0, 0.7617023675414127, 0.0], [0.0, 0.0, -0.28483264215154214]]"
2FRhTe-1,"[[0.660201201380682, 0.0, 0.0], [0.0, 0.38291713508753095, 0.0], [0.0, 0.0, -0.4584207560534191]]"
2FSSb-1,"[[-0.045757490560675115, 0.0, 0.0], [0.0, 0.2650537885040147, 0.0], [0.0, 0.0, -0.5702477199975919]]"
2FSSc-1,"[[0.4347285417797577, 0.0, 0.0], [0.0, 0.27760921430409113, 0.0], [0.0, 0.0, -0.5044556624535516]]"
2FSY-1,"[[0.3195224490654541, 0.0, 0.0], [0.0, 0.18269990333604255, 0.0], [0.0, 0.0, -0.4881166390211256]]"
2FSZr-1,"[[0.8022947113974638, 0.0, 0.0], [0.0, 0.4119562379304015, 0.0], [0.0, 0.0, -0.4907974776688971]]"
2FScSe-1,"[[0.5331362882786388, 0.0, 0.0], [0.0, 0.3787611753163732, 0.0], [0.0, 0.0, -0.48280410205002566]]"
2FSeTi-1,"[[0.7196626830180467, 0.0, 0.0], [0.0, 0.6929350025311377, 0.0], [0.0, 0.0, -0.4788619162959637]]"
2FSeY-1,"[[0.5720579899263045, 0.0, 0.0], [0.0, 0.5719416350744624, 0.0], [0.0, 0.0, -0.3036436112666679]]"
2FSeZr-1,"[[0.5696079675468245, 0.0, 0.0], [0.0, 0.4717316514800511, 0.0], [0.0, 0.0, -0.46344155742846993]]"
2FeKP-1,"[[1.775945231696754, 0.0, 0.0], [0.0, 1.775945231696754, 0.0], [0.0, 0.0, 0.2823955047425256]]"
2FeNaP-1,"[[1.3291537107928213, 0.0, 0.0], [0.0, 1.3291537107928213, 0.0], [0.0, 0.0, -0.03151705144606486]]"
2GaGeS-1,"[[1.4418992767420384, 0.0, 0.0], [0.0, 1.4418992767420384, 0.0], [0.0, 0.0, -0.13548891894160814]]"
2GaGeSe-1,"[[0.9284982681236907, 0.0, 0.0], [0.0, 0.9284982681236907, 0.0], [0.0, 0.0, -0.11407366019856895]]"
2GaGeTe-1,"[[1.0271456657743414, 0.0, 0.0], [0.0, 1.0271456657743414, 0.0], [0.0, 0.0, -0.08884239126002341]]"
