uid,total
2BrInTe-1,"[[4.239130812476832, 0.0276776997061097, 0.0011679599870723], [0.0276776997061097, 5.364049925315898, 0.0006347273888687], [0.0011679599870723, 0.0006347273888687, 0.0406637907932889]]"
2BrIrO-1,"[[2.500818243933065, -3.58e-05, 2.5985296564835946e-06], [-3.58e-05, 0.8106071307899937, -1.97e-07], [2.5985296564835946e-06, -1.97e-07, 0.0061466187897934]]"
2BrIrS-1,"[[4.08785395526491, -5.13e-05, 7.96939196625868e-05], [-5.13e-05, 1.420382692496515, -1.35e-07], [7.96939196625868e-05, -1.35e-07, 0.0138576070332034]]"
2BrIrS-2,"[[0.9884886809951288, -0.000848868, -0.017679119], [-0.000848868, 1.4290669724297125, -4.79e-05], [-0.017679119, -4.79e-05, 0.0032020795688044]]"
2BrIrSe-2,"[[1.0209045451941363, -0.000783803, -0.015883827], [-0.000783803, 1.6479189766872056, 3.844447863363646e-05], [-0.015883827, 3.844447863363646e-05, 0.0045778553789284]]"
2BrIrTe-2,"[[1.2379304337230184, 0.0001670824214258, -0.005639691], [0.0001670824214258, 2.395961670598935, -4.6e-05], [-0.005639691, -4.6e-05, 0.0070779731514102]]"
2BrK-1,"[[0.6812017586849209, -2.28e-05, -8.7e-05], [-2.28e-05, 0.6813273535122856, 2.102322349024853e-05], [-8.7e-05, 2.102322349024853e-05, 0.2154586606028792]]"
2BrLi-1,"[[0.9379857490599378, 0.0007180838065116, -0.001010557], [0.0007180838065116, 0.9493563092070852, 0.0005880802764662], [-0.001010557, 0.0005880802764662, 0.0605134925904189]]"
2BrLiO2-1,"[[0.6342520747619207, -0.000878609, 8.434905699812268e-05], [-0.000878609, 0.6335085322130366, 0.0001003214821876], [8.434905699812268e-05, 0.0001003214821876, 0.0652405335209174]]"
2BrMnSbS2-2,"[[10.424010552003592, -0.026096005, 0.0187275210831266], [-0.026096005, 2.477583490690172, -0.00024052], [0.0187275210831266, -0.00024052, 0.0319922248107585]]"
2BrNSn-1,"[[3.002638789905366, -3.27e-06, 7.189805328641336e-05], [-3.27e-06, 11.410481926618424, -3.74e-05], [7.189805328641336e-05, -3.74e-05, 0.0849282092883101]]"
2BrNTi-1,"[[16.243788634575505, 0.001158418196149, -4.03e-05], [0.001158418196149, 54.13167294660633, 2.279435423983104e-05], [-4.03e-05, 2.279435423983104e-05, 0.0402028542170322]]"
2BrNZr-1,"[[6.757419019639742, 0.0085560906601396, 0.0004190772214522], [0.0085560906601396, 6.772607484949972, 0.0004490883326895], [0.0004190772214522, 0.0004490883326895, 0.0561483659264281]]"
2BrNZr-2,"[[8.03978145252261, -0.000648489, 2.8866288278827063e-06], [-0.000648489, 15.349046576401374, -2.39e-05], [2.8866288278827063e-06, -2.39e-05, 0.0675029127374252]]"
2BrNZr-3,"[[6.463170082308083, 0.0013728510886981, 0.0001001251576143], [0.0013728510886981, 6.400085402229403, 3.491602208242529e-05], [0.0001001251576143, 3.491602208242529e-05, 0.0684256300560858]]"
2BrNbCl2-1,"[[1.706383496435978, 0.0138538162660794, -0.011701107], [0.0138538162660794, 0.6973833824630489, -0.000476126], [-0.011701107, -0.000476126, 0.0316498780789714]]"
2BrNbO2-1,"[[4.260894099695933, -0.007676663, 0.0443112652714415], [-0.007676663, 13.193521107884706, 0.0001530888941546], [0.0443112652714415, 0.0001530888941546, 0.0738491011716679]]"
2BrOSc-1,"[[3.931220623974054, -7.72e-05, 9.58702563356117e-07], [-7.72e-05, 6.740170544298769, 1.6165077671032788e-05], [9.58702563356117e-07, 1.6165077671032788e-05, 0.1038554317998071]]"
2BrOTl-1,"[[4.865983019758339, -0.000287256, -4.43e-05], [-0.000287256, 8.356188102443982, -0.000103508], [-4.43e-05, -0.000103508, 0.0903108028554121]]"
2BrOY-1,"[[4.69007682788361, 0.0026910500578874, 0.0001170620994464], [0.0026910500578874, 4.683666267586638, 0.000765788092071], [0.0001170620994464, 0.000765788092071, 0.1037845287007343]]"
2BrPdCl2-1,"[[1.0523779368509365, -0.080908206, -0.007671619], [-0.080908206, 1.103846291038136, 0.0089091348965425], [-0.007671619, 0.0089091348965425, 0.0170021997801875]]"
2BrPt-1,"[[7.52096075034988, 0.0123904751800346, 0.0002762115060902], [0.0123904751800346, 7.52289644003092, 0.0006620977765581], [0.0002762115060902, 0.0006620977765581, 0.0134702179037324]]"
2BrRb-1,"[[1.5447781913139529, 0.001288364226654, -9.25e-05], [0.001288364226654, 1.5665455063953413, -0.00150096], [-9.25e-05, -0.00150096, 0.3140682355393129]]"
2BrRb-2,"[[0.7429843778342624, -2.44e-05, -0.000212457], [-2.44e-05, 0.7430091592156208, 4.494105311133573e-06], [-0.000212457, 4.494105311133573e-06, 0.2442498143856779]]"
2BrRhS-2,"[[1.3457296697657444, -0.001559638, -0.013338644], [-0.001559638, 1.33070446583921, -6.96e-05], [-0.013338644, -6.96e-05, 0.004466150706439]]"
2BrRhSe-1,"[[1.4171583279661522, -0.001391409, -0.013910233], [-0.001391409, 1.6620853918868272, 0.0001104872736039], [-0.013910233, 0.0001104872736039, 0.0059370526647375]]"
2BrRhTe-1,"[[1.7020244921159189, -0.00120078, -0.006023267], [-0.00120078, 2.481942497815705, 0.0003453956982051], [-0.006023267, 0.0003453956982051, 0.0083063347955734]]"
2BrSSc-1,"[[6.993079473194286, -0.000369759, 2.119808917626701e-05], [-0.000369759, 6.9003774675283, 1.2420218777044605e-05], [2.119808917626701e-05, 1.2420218777044605e-05, 0.0768509277444388]]"
2BrSY-1,"[[4.942611026692502, -0.001361005, 0.0003605446232637], [-0.001361005, 5.108927840203769, -0.000183179], [0.0003605446232637, -0.000183179, 0.1075177104279191]]"
2BrSY-2,"[[6.475424701465864, 0.0077713084731745, -0.001213646], [0.0077713084731745, 6.472173597825608, 0.000497300878791], [-0.001213646, 0.000497300878791, 0.095724574863712]]"
2BrScSe-1,"[[9.50717541897313, -0.00040379, -0.000169004], [-0.00040379, 7.167618381065464, -6.69e-09], [-0.000169004, -6.69e-09, 0.069508604571552]]"
2BrScTe-1,"[[12.183153379564873, 0.0065974394665456, -0.000152074], [0.0065974394665456, 7.471414201598034, 0.0002850004223078], [-0.000152074, 0.0002850004223078, 0.0572064571169449]]"
2BrTaO2-1,"[[80.69148443080579, -0.033764026, -0.004373483], [-0.033764026, 30.157887357299813, -0.001539478], [-0.004373483, -0.001539478, 0.0834253981418855]]"
2BrTl-1,"[[2.69786419189881, 0.0001540816355871, -0.001596874], [0.0001540816355871, 2.314580469202099, 0.0004777608149725], [-0.001596874, 0.0004777608149725, 0.1387157525578258]]"
2BrTl-2,"[[8.170579082823517, -0.007978456, -0.001293408], [-0.007978456, 3.007113301303996, -0.000452236], [-0.001293408, -0.000452236, 0.0724420640625845]]"
2BrZn-1,"[[4.483939786951503, 0.0131359979081078, 0.0010974687733747], [0.0131359979081078, 4.449226529572922, 0.000699094854594], [0.0010974687733747, 0.000699094854594, 0.0682419595657233]]"
2CClCuO-1,"[[1.1736170946584623, -0.00334386, 0.0009708802254472], [-0.00334386, 1.7912708811033222, -0.001216879], [0.0009708802254472, -0.001216879, 0.0423487443913928]]"
2CCsHO3-1,"[[3.125502175336644, -0.065643645, 0.0210855333013918], [-0.065643645, 2.5435659634474823, -0.137558244], [0.0210855333013918, -0.137558244, 0.2574987181615878]]"
2CF-1,"[[0.1587986294627284, 0.0014870041654903, -4.62e-06], [0.0014870041654903, 0.1632744079319222, 0.0001884690519359], [-4.62e-06, 0.0001884690519359, 0.0202893378970194]]"
2CH-1,"[[0.0001505137855692, -4.52e-07, -2.25e-06], [-4.52e-07, 0.0001474114037602, 3.223561242131989e-06], [-2.25e-06, 3.223561242131989e-06, 0.002888722208531]]"
2CHKO3-1,"[[2.8135059667515057, -0.006432211, 0.0038573133352011], [-0.006432211, 2.012348098926039, -0.200092198], [0.0038573133352011, -0.200092198, 0.2445089887896691]]"
2CHNaO3-1,"[[1.491906098177455, -0.007461391, 0.0009986052888675], [-0.007461391, 1.3639627589005796, -0.087004949], [0.0009986052888675, -0.087004949, 0.2358158617889705]]"
2CKNO-1,"[[1.1846177497995818, 0.0013797842753394, -0.001508911], [0.0013797842753394, 0.8864578773843687, 0.0028867280112094], [-0.001508911, 0.0028867280112094, 0.2334299506251421]]"
2CKNS-1,"[[1.3886706669509246, 0.0027363072694232, 0.0010743877092308], [0.0027363072694232, 0.8021977230366032, -0.000424544], [0.0010743877092308, -0.000424544, 0.3225899056693966]]"
2CKO3-1,"[[1.9309085853710248, -0.009258077, 0.0301402244975507], [-0.009258077, 1.0406693532894142, 0.0052468050364349], [0.0301402244975507, 0.0052468050364349, 0.2290523043857329]]"
2CNNaO-1,"[[1.142125873749942, -0.002761556, 0.0002806211420931], [-0.002761556, 0.7706107642123501, 6.688820174180222e-05], [0.0002806211420931, 6.688820174180222e-05, 0.180138631742775]]"
2CNNaS-1,"[[1.5710200213049, -0.000837056, -0.001426023], [-0.000837056, 0.7630540180557697, -0.000725245], [-0.001426023, -0.000725245, 0.2429595312110185]]"
2CPSnH3O3-1,"[[2.1293601719959323, 0.4119952917288917, -0.002521341], [0.4119952917288917, 2.834494758229677, -0.002095706], [-0.002521341, -0.002095706, 0.0931272834571802]]"
2CRbO3-1,"[[1.7617993942736332, -0.006880602, 0.00693980150478], [-0.006880602, 1.117925265205921, -0.015382929], [0.00693980150478, -0.015382929, 0.2553834384200271]]"
2CaBr2-1,"[[1.9958611841213283, 0.0009536580838784, -0.002181593], [0.0009536580838784, 1.6216073392884258, -1.85e-05], [-0.002181593, -1.85e-05, 0.0862378960411323]]"
2CaCl2O2H4-1,"[[1.474511534737763, 0.0016406303756615, -0.000350625], [0.0016406303756615, 1.5795626729703034, 0.000186955648083], [-0.000350625, 0.000186955648083, 0.1299601649763183]]"
2CaCl2O4-1,"[[1.6665019497145042, -0.001932465, -7.88e-05], [-0.001932465, 1.6736040363671536, -0.000309264], [-7.88e-05, -0.000309264, 0.0888477697867492]]"
2CaClF-1,"[[4.781806031293986, 0.0034256820782535, 1.933567647254484e-05], [0.0034256820782535, 4.833793976598858, -0.00182664], [1.933567647254484e-05, -0.00182664, 0.1743907890673346]]"
2CaClH-1,"[[3.4413538416047054, -0.000882338, 0.0007358714034172], [-0.000882338, 3.450752289761396, -0.000697545], [0.0007358714034172, -0.000697545, 0.1246786141092562]]"
2CaClI-1,"[[1.860051514414798, 0.1625019231854982, 0.0004135225300404], [0.1625019231854982, 1.7672445264049392, 4.5508300179694434e-05], [0.0004135225300404, 4.5508300179694434e-05, 0.0981336015899895]]"
2CaClI-2,"[[4.221887655998743, -0.002060346, 0.0024663011223528], [-0.002060346, 2.1783932671220803, -0.000113573], [0.0024663011223528, -0.000113573, 0.1298965797569776]]"
2CaCuCl3-1,"[[1.468686119169618, 0.0005994563994749, -9.57e-05], [0.0005994563994749, 1.4713710432783815, -2.67e-05], [-9.57e-05, -2.67e-05, 0.0784598432735498]]"
2CaCuI3-1,"[[1.556521879092859, -0.002082362, -0.001050588], [-0.002082362, 1.5596012625334257, 0.0001982270826624], [-0.001050588, 0.0001982270826624, 0.0467970605984256]]"
2CaFI-1,"[[4.9388648623344045, 0.0073520921659563, 0.0019001509894434], [0.0073520921659563, 4.966741402292411, -0.000528109], [0.0019001509894434, -0.000528109, 0.1498429468775488]]"
2CaHI-1,"[[3.641757535290299, 0.0018213681814625, 0.000704520493022], [0.0018213681814625, 3.649464233844707, 0.0026953858562627], [0.000704520493022, 0.0026953858562627, 0.0870788000247423]]"
2CaI2-1,"[[2.244361047464209, 0.0043401241981338, 0.0003948377148895], [0.0043401241981338, 1.719890242756547, 0.0002122170537411], [0.0003948377148895, 0.0002122170537411, 0.0696323345240323]]"
2CaNaI3-1,"[[1.5153447441854266, 0.0012755284203421, -0.011746297], [0.0012755284203421, 1.5216960159577213, 0.0092714129728393], [-0.011746297, 0.0092714129728393, 1.1989756111533996]]"
2CaSn2F6-1,"[[4.166519198938973, -1.420359648, 0.2427757944587315], [-1.420359648, 14.664553896611451, -0.132363331], [0.2427757944587315, -0.132363331, 0.2735077913503267]]"
2CdCl-1,"[[3.786884040765104, 0.0173465134851491, -0.002541569], [0.0173465134851491, 3.8524667195251854, 0.0044467692111013], [-0.002541569, 0.0044467692111013, 0.0976098259634499]]"
2CdClCuS-1,"[[2.8510100071708786, 0.0082408132342684, -0.00071281], [0.0082408132342684, 2.236328789686889, -0.000849215], [-0.00071281, -0.000849215, 0.0425858182017556]]"
2CdClCuSe-1,"[[2.373328765309312, 0.0101396867298023, -0.001064505], [0.0101396867298023, 2.537512296029464, -0.000781174], [-0.001064505, -0.000781174, 0.0338334155528744]]"
2CdClSbO2-1,"[[5.285872339342781, -0.004998598, -0.593719623], [-0.004998598, 24.000717101999253, 0.008626452309935], [-0.593719623, 0.008626452309935, 0.1494569697138841]]"
2CdCuBr3-1,"[[2.3660867150776075, 0.0272921923510345, -0.000253395], [0.0272921923510345, 2.407651983345682, -0.000986549], [-0.000253395, -0.000986549, 0.0510291019093742]]"
2CdCuCl3-1,"[[1.9637978248321304, 0.0003364791695318, 0.0007699649107613], [0.0003364791695318, 1.9546930527955928, 0.0011429346060278], [0.0007699649107613, 0.0011429346060278, 0.0648479798343986]]"
2CdCuI3-1,"[[3.066043321259303, -0.024880646, 0.0006894495384452], [-0.024880646, 3.041698645711959, 0.0007344800087446], [0.0006894495384452, 0.0007344800087446, 0.0448112105984773]]"
2CdCuIS-1,"[[2.3241520623218137, 0.0052326233798556, -0.000438637], [0.0052326233798556, 2.2717045206712085, -0.000757837], [-0.000438637, -0.000757837, 0.0378080995328363]]"
2CdCuISe-1,"[[2.1440687674350767, -0.002260574, -0.000529869], [-0.002260574, 2.273653178079328, 1.2957591061986892e-06], [-0.000529869, 1.2957591061986892e-06, 0.0316554272596447]]"
2CdCuITe-1,"[[1.979456389874416, 0.0102901196269373, -0.001358011], [0.0102901196269373, 2.341558118216189, -0.00059537], [-0.001358011, -0.00059537, 0.0263610436560284]]"
2CdFSbO2-1,"[[4.084656360551201, -0.007751984, -0.389273273], [-0.007751984, 15.75966993949881, 0.0018483429472948], [-0.389273273, 0.0018483429472948, 0.1132641799231178]]"
2CdI-1,"[[4.053344816606824, 0.0403408469352124, -0.004341677], [0.0403408469352124, 4.065671621266869, -0.001388503], [-0.004341677, -0.001388503, 0.0738966651496722]]"
2CdI2-1,"[[2.4870505445969946, -0.340496279, 0.0025048712768561], [-0.340496279, 2.33260643864594, -5.96e-05], [0.0025048712768561, -5.96e-05, 0.0652873092267044]]"
2CdLiBr3-1,"[[2.345037923097349, 0.0039962382065269, -0.003880994], [0.0039962382065269, 2.378440534867951, 0.0008818140279586], [-0.003880994, 0.0008818140279586, 0.345836368603399]]"
2CdLiCl3-1,"[[1.98979929810548, -0.005919645, 0.0009688848418001], [-0.005919645, 1.9983265273425304, -9.4e-05], [0.0009688848418001, -9.4e-05, 0.3305904236366166]]"
2CdLiI3-1,"[[3.20243497354853, -0.008722454, 0.0009625455194596], [-0.008722454, 3.1866576246720584, -0.004717089], [0.0009625455194596, -0.004717089, 0.2871052441349239]]"
2CdPS3-1,"[[4.454207749765993, 0.0019805176965108, 0.0004897820393824], [0.0019805176965108, 4.467818694455603, 0.0001894308274137], [0.0004897820393824, 0.0001894308274137, 0.0297588763238436]]"
2CdPSe3-1,"[[4.801234289425993, -1.8e-05, 0.0007369402032913], [-1.8e-05, 4.82274027324302, 3.188835216258444e-06], [0.0007369402032913, 3.188835216258444e-06, 0.0257576422849518]]"
2CdS-1,"[[1.8060594425304968, -0.004362841, 0.0002200274881278], [-0.004362841, 1.804401319888223, -5.79e-05], [0.0002200274881278, -5.79e-05, 0.1117050688729782]]"
2CdS2-2,"[[3.7111864969975583, 3.86070914752967e-06, -6.17e-05], [3.86070914752967e-06, 1.192023831936185, -0.007903208], [-6.17e-05, -0.007903208, 0.0299907435054397]]"
2CdSe-1,"[[2.175656875849451, -0.005034668, 0.0002808383577717], [-0.005034668, 2.1746563107325296, -8.52e-05], [0.0002808383577717, -8.52e-05, 0.0611795793671906]]"
2CdSeH2O4-1,"[[3.039086769926125, 0.0072526072690625, -0.000281767], [0.0072526072690625, 2.857146689775133, 0.0010517965515889], [-0.000281767, 0.0010517965515889, 0.0870407613759895]]"
2CdTe-1,"[[2.38044823775938, -0.003562995, 0.0001817889601639], [-0.003562995, 2.379891770465951, -0.000108455], [0.0001817889601639, -0.000108455, 0.0392193769645317]]"
2ClCrF-1,"[[0.9977846989271368, 0.0014094791045986, 3.2651516476267266e-06], [0.0014094791045986, 1.7814044408807974, 0.0002123712186359], [3.2651516476267266e-06, 0.0002123712186359, 0.0771495497931008]]"
2ClCrF-2,"[[1.1877621122587405, -0.00177516, 0.0920024678546924], [-0.00177516, 1.0034044195164051, -0.000155462], [0.0920024678546924, -0.000155462, 0.0502728884520086]]"
2ClCrF-3,"[[2.630954006363215, 2.598095645243698, -6.15e-05], [2.598095645243698, 5.782773506366518, -7.29e-06], [-6.15e-05, -7.29e-06, 0.051090871544401]]"
2ClCrO-1,"[[2.40725970163222, -0.001306716, -0.000795694], [-0.001306716, 2.4772701339664045, 0.0004350479046531], [-0.000795694, 0.0004350479046531, 0.0371019048651925]]"
2ClCrS-1,"[[4.332046631702907, -4.6e-05, -1.81e-05], [-4.6e-05, 2.1928934845364974, -3.95e-06], [-1.81e-05, -3.95e-06, 0.0317061715671653]]"
2ClCrSe-1,"[[1.8097491361781564, 1.655107011905741e-05, 0.0001729410015893], [1.655107011905741e-05, 1.8098644353870768, 0.0003688929541791], [0.0001729410015893, 0.0003688929541791, 0.015019086259423]]"
2ClCrSe-2,"[[9.738960061558467, -2.96e-05, -3.68e-05], [-2.96e-05, 2.1819183955040944, -8.35e-07], [-3.68e-05, -8.35e-07, 0.0320195563513705]]"
2ClCs-1,"[[0.9617982333896176, 0.0001464079864295, 7.99351638979305e-05], [0.0001464079864295, 0.9624954427882276, -9.78e-05], [7.99351638979305e-05, -9.78e-05, 0.2864720436190713]]"
2ClCsO3-1,"[[2.116030025630385, 0.0051602583130224, 0.0021935691508401], [0.0051602583130224, 1.3669860772121831, 0.0359509765943552], [0.0021935691508401, 0.0359509765943552, 0.3144325033824895]]"
2ClCu-1,"[[1.2332365669410417, 0.639680250897502, 2.509665899823169e-06], [0.639680250897502, 1.2398838564891337, 3.4143006604867954e-05], [2.509665899823169e-06, 3.4143006604867954e-05, 0.0079127355404359]]"
2ClCuHgS-1,"[[2.6820897180533607, 0.0049654603119419, -0.001137216], [0.0049654603119419, 3.240040381795992, 0.0004578664390445], [-0.001137216, 0.0004578664390445, 0.0474491080860345]]"
2ClCuHgSe-1,"[[2.6034721254547724, -0.013932652, -0.000630789], [-0.013932652, 3.868809223773849, 0.0002019003777085], [-0.000630789, 0.0002019003777085, 0.0379528818123197]]"
2ClCuI2-1,"[[9.969753248817565, 9.051808384651633, 0.1047596116924291], [9.051808384651633, 10.081005503563835, 0.0405023454981272], [0.1047596116924291, 0.0405023454981272, 0.0423953397272148]]"
2ClCuO2-1,"[[0.6716135085032657, 0.0019312139698758, -9.47e-05], [0.0019312139698758, 0.6634437243577228, -0.000152723], [-9.47e-05, -0.000152723, 0.0428508784685661]]"
2ClCuS2-1,"[[1.0520420294573858, -0.000879765, -0.000598521], [-0.000879765, 0.8362813387847292, -0.000735145], [-0.000598521, -0.000735145, 0.0198716015797747]]"
2ClCuSe2-1,"[[1.5944711258567488, -0.001783884, -0.000428927], [-0.001783884, 1.8272339305639511, -0.000262268], [-0.000428927, -0.000262268, 0.019959326999347]]"
2ClCuTe2-1,"[[2.608572648236647, 0.0087837801088332, 0.0047461010348118], [0.0087837801088332, 4.04390443597339, 0.0026480839773001], [0.0047461010348118, 0.0026480839773001, 0.0196364994163472]]"
2ClFMn-1,"[[3.0130196038706907, 0.0015499422592846, 2.2198630066398465e-05], [0.0015499422592846, 3.0555719975567466, 0.000701746240188], [2.2198630066398465e-05, 0.000701746240188, 0.0775155205273546]]"
2ClFMn-2,"[[2.6950490375323, 0.2434764421916158, 0.0004632871238841], [0.2434764421916158, 2.122102081135024, 0.0007975956310523], [0.0004632871238841, 0.0007975956310523, 0.0928332451560029]]"
2ClFPb-1,"[[7.577872589022233, -0.01639094, -0.003973311], [-0.01639094, 9.734377732304166, -0.000910712], [-0.003973311, -0.000910712, 0.1070679257962934]]"
2ClFSn-1,"[[9.094288692806243, -0.009287127, -0.001671351], [-0.009287127, 36.65803360668329, -0.000852148], [-0.001671351, -0.000852148, 0.1059128444404496]]"
